"alcohol","annotation_id","annotator","created_at","emotion","id","lead_time","multiple_people","text","updated_at"
"Not_detected",674,"4","2024-05-23T12:10:28.001292Z","Neutral",545,10.059,"No"," Проверить.","2024-05-23T12:10:28.001315Z"
"",675,"4","2024-05-23T12:12:54.151155Z","Neutral",546,145.474,"No"," Medic eWallp1. costing","2024-05-23T12:12:54.151179Z"
"Not_detected",676,"4","2024-05-23T12:13:09.078862Z","Neutral",547,14.207,"No"," 29-й отправляйтесь Алексеевске до выставки.","2024-05-23T12:13:09.078889Z"
"Not_detected",677,"4","2024-05-23T12:13:14.656988Z","Neutral",548,5.066,"No"," Скур Д, Т-1, поприклассить сигнал проезда. Отправляйте.","2024-05-23T12:13:14.657018Z"
"Not_detected",678,"4","2024-05-23T12:13:18.386573Z","Neutral",549,3.191,"No"," на четвертом оборотном, на третьем...","2024-05-23T12:13:18.386615Z"
"Not_detected",679,"4","2024-05-23T12:13:24.132524Z","Neutral",550,5.1,"No"," Высказать, вы как вы убрали фотоаппарат?","2024-05-23T12:13:24.132549Z"
"Not_detected",680,"4","2024-05-23T12:14:09.261872Z","Neutral",551,44.513,"No"," Зай сигнал, сейчас дверь откроют.","2024-05-23T12:14:09.261896Z"
"Not_detected",681,"4","2024-05-23T12:14:32.264012Z","Neutral",552,22.36,"No"," Дайте ли мне пригласить сигнал о ситафорте или устное распоряжение на проездку.","2024-05-23T12:14:32.264036Z"
"Medium",682,"4","2024-05-23T12:15:18.964547Z","Neutral",553,27.087,"No"," плюс, вторая минусы, красные клапанки надеты Без пищи Открывайте, я без пищи","2024-05-23T12:15:18.964572Z"
"Not_detected",683,"4","2024-05-23T12:15:38.023171Z","Neutral",554,18.477,"No"," Понятно, маршрут готов, по ПСУ, по ДП, пойдет 3-я...","2024-05-23T12:15:38.023203Z"
"Not_detected",684,"4","2024-05-23T12:15:44.732750Z","Neutral",555,5.896,"No"," Верно, Машу подскажите, откроете поезд.","2024-05-23T12:15:44.732777Z"
"Not_detected",685,"4","2024-05-23T12:15:55.596758Z","Neutral",556,10.245,"No"," Октябрьская поняла, диспетчер, 55-й по первому сообще отправной машинист-инструктор заводит 61-й на 3-й.","2024-05-23T12:15:55.596794Z"
"Not_detected",686,"4","2024-05-23T12:16:23.544896Z","Neutral",557,27.27,"No"," 39-й Сухаревской без команды не отправляйте. 39-й Сухаревской без команды не отправляйте. Слышу.","2024-05-23T12:16:23.544917Z"
"Not_detected",687,"4","2024-05-23T12:16:31.089143Z","Neutral",558,6.503,"No"," 3923, в станцию Сухаря, с комиссомара не отправляйтесь.","2024-05-23T12:16:31.093957Z"
"Not_detected",688,"4","2024-05-23T12:16:45.885235Z","Sadness",559,11.458,"No"," плохо прям","2024-05-23T12:16:45.885266Z"
"Not_detected",689,"4","2024-05-23T12:17:17.976716Z","{""choices"":[""Anger"",""Neutral""]}",560,31.352,"No"," Пашечкин, протектируй, прямо сейчас берегись! Обидел!","2024-05-23T12:17:17.976746Z"
"",690,"4","2024-05-23T12:18:16.735598Z","Neutral",561,38.091,"No"," Простех мира, 10 маршрут, берите сядьку. За 887, 39 маршрут.","2024-05-23T12:18:16.735620Z"
"Not_detected",691,"4","2024-05-23T12:27:24.188673Z","Neutral",562,546.371,"No"," И 45-й узор с розом, произведение резервного трибунка, в следующую команду не отправляйте.","2024-05-23T12:27:24.188694Z"
"Not_detected",692,"4","2024-05-23T12:27:31.122213Z","{""choices"":[""Anger"",""Neutral""]}",563,6.315,"No"," Китай город!","2024-05-23T12:27:31.122241Z"
"",693,"4","2024-05-23T12:35:28.687042Z","Neutral",564,475.961,"No"," 45 маршрут","2024-05-23T12:35:28.687071Z"
"Not_detected",694,"4","2024-05-23T12:35:33.125442Z","Neutral",565,3.786,"No"," 45-й маршрут, 4-5","2024-05-23T12:35:33.125471Z"
"Not_detected",695,"4","2024-05-23T12:35:36.812362Z","Neutral",566,3.051,"No"," Шестой","2024-05-23T12:35:36.812384Z"
"",696,"4","2024-05-23T12:35:40.278945Z","Neutral",567,2.744,"No"," Шестой маршрут","2024-05-23T12:35:40.278970Z"
"Not_detected",697,"4","2024-05-23T12:35:44.502958Z","Neutral",568,3.599,"No"," Шестомашу шесть нот.","2024-05-23T12:35:44.502979Z"
"Not_detected",698,"4","2024-05-23T12:35:51.661983Z","Neutral",569,6.398,"No"," Взглянув из первой... ...на вашу, на первом пути, вторую, будем брать под оборот.","2024-05-23T12:35:51.662017Z"
"Not_detected",699,"4","2024-05-23T12:35:59.225961Z","",570,6.667,"No"," Шестой маршрут","2024-05-23T12:35:59.225988Z"
"",700,"4","2024-05-23T12:36:03.297680Z","Neutral",571,3.419,"No"," Шестой маршрут","2024-05-23T12:36:03.297704Z"
"Not_detected",701,"4","2024-05-23T12:36:08.263803Z","Neutral",572,4.476,"No"," Шестой маршрут","2024-05-23T12:36:08.263827Z"
"Not_detected",702,"4","2024-05-23T12:36:14.902793Z","{""choices"":[""Anger"",""Neutral""]}",573,5.986,"No"," Шестой маршрут, шестой!","2024-05-23T12:36:14.902820Z"
"Not_detected",703,"4","2024-05-23T12:36:20.232394Z","Neutral",574,4.387,"No"," Понятно. Сейчас это здравие до Хрустоюзны. И 30-й прибывающий будет в Райске Думороз.","2024-05-23T12:36:20.232423Z"
"Not_detected",704,"4","2024-05-23T12:39:30.612561Z","Neutral",575,189.574,"No"," Верно, мы что-нибудь не сменялись?","2024-05-23T12:39:30.612583Z"
"Not_detected",705,"4","2024-05-23T12:39:46.731276Z","Happiness",576,15.412,"No"," Череночки вы за всем вытаживаете?","2024-05-23T12:39:46.731298Z"
"Not_detected",706,"4","2024-05-23T12:39:51.589268Z","Neutral",577,4.131,"No"," Продолжение следует...","2024-05-23T12:39:51.589295Z"
"Not_detected",707,"4","2024-05-23T12:39:55.756068Z","Neutral",578,4.9719999999999995,"No"," Вечер.","2024-05-23T12:40:01.168844Z"
"Not_detected",708,"4","2024-05-23T12:40:07.453556Z","Neutral",579,4.456,"No"," Октябрьская, 876-й путь.","2024-05-23T12:40:07.453576Z"
"Not_detected",709,"4","2024-05-23T12:40:15.555068Z","{""choices"":[""Surprise"",""Neutral""]}",580,7.554,"No"," Второй, до конца не въехал, не знаю в чем дело, не доехал, так и двери не открывают.","2024-05-23T12:40:15.555091Z"
"Not_detected",710,"4","2024-05-23T12:40:20.450629Z","Neutral",581,4.343,"No"," Шейтер первый маска.","2024-05-23T12:40:20.450652Z"
"Not_detected",711,"4","2024-05-23T12:40:37.991703Z","Neutral",582,16.936,"No"," Наверное.","2024-05-23T12:40:37.991733Z"
"Not_detected",712,"4","2024-05-23T12:40:49.190803Z","{""choices"":[""Surprise"",""Neutral""]}",583,8.325,"No"," Да, и сейчас не доехал и объезжал со скоростью 5 км на станцию.","2024-05-23T12:40:49.190831Z"
"Not_detected",713,"4","2024-05-23T12:41:04.872971Z","Neutral",584,14.253,"No"," 23 маршрут, 23, Сенецкая проспекта, без команды не отправляться.","2024-05-23T12:41:04.873001Z"
"Not_detected",714,"4","2024-05-23T12:41:10.197066Z","Neutral",585,4.663,"No"," 23-23 с Ленинского проспекта без команды не отправляются.","2024-05-23T12:41:10.197094Z"
"Not_detected",715,"4","2024-05-23T12:43:11.790606Z","Neutral",586,120.904,"No"," 61, а тут 61.","2024-05-23T12:43:11.790627Z"
"",716,"4","2024-05-23T12:43:19.940905Z","Neutral",587,7.456,"No"," 61-й.","2024-05-23T12:43:19.940933Z"
"Not_detected",717,"4","2024-05-23T12:43:23.625028Z","Neutral",588,2.898,"No"," 61-й.","2024-05-23T12:43:23.625049Z"
"Not_detected",718,"4","2024-05-23T12:43:28.114392Z","Neutral",589,3.524,"No"," 57-й, Маша, с Третьяковской без команды не отправляться.","2024-05-23T12:43:28.114415Z"
"Not_detected",719,"4","2024-05-23T12:43:34.913255Z","Neutral",590,4.115,"No"," 67-й, Стретяковская, без команды не отправляться.","2024-05-23T12:43:34.913279Z"
"Not_detected",720,"4","2024-05-23T12:43:39.444643Z","Neutral",591,3.898,"No"," Питер, 61-й, понял.","2024-05-23T12:43:39.444667Z"
"Not_detected",721,"4","2024-05-23T12:43:46.596775Z","{""choices"":[""Anger"",""Surprise"",""Neutral""]}",592,6.228,"No"," 61-й, что вы поняли? Почему вы въезжали со скорости 5 км на станцию? Что у вас?","2024-05-23T12:43:46.596794Z"
"Not_detected",722,"4","2024-05-23T12:44:06.773960Z","{""choices"":[""Surprise"",""Neutral""]}",593,16.352,"Yes"," Диспетчер, у меня все в порядке, машина исправна. А почему у вас увеличенный интервал?","2024-05-23T12:44:06.773986Z"
"Not_detected",723,"4","2024-05-23T12:44:19.513972Z","Neutral",594,12.097,"No"," Диспетчер, мне кажется, у него неадекватное поведение, он не доехал до станции, последняя дверь в туннеле у него открытая.","2024-05-23T12:44:19.513993Z"
"Not_detected",725,"4","2024-05-23T12:44:39.115011Z","{""choices"":[""Fear"",""Anger"",""Neutral""]}",596,7.46,"No"," Высаживайте пассажиров! Высаживайте, 61-й!","2024-05-23T12:44:39.115033Z"
"Not_detected",726,"4","2024-05-23T12:44:43.899135Z","Neutral",597,4.276,"No"," 23-й на Офигенеческой.","2024-05-23T12:44:43.899160Z"
"Not_detected",727,"4","2024-05-23T12:44:49.644960Z","Neutral",598,5.16,"No"," Диспетчер. Я диспетчер.","2024-05-23T12:44:49.644987Z"
"Not_detected",728,"4","2024-05-23T12:45:33.943916Z","Neutral",599,43.551,"No"," 24 маршрут следует резервом до бабушки. Исправлен. Так, 32 маршрут, не приближайтесь к Октябрьской. 32.","2024-05-23T12:45:33.943945Z"
"Not_detected",729,"4","2024-05-23T12:45:47.205494Z","Neutral",600,8.213,"No"," 61 марта, просаживайте!","2024-05-23T12:45:47.205519Z"
"Not_detected",730,"4","2024-05-23T12:45:56.406635Z","Neutral",601,8.649,"No"," 61 маршрут, высаживайте пассажиров. Из Октябрьской стоим, около светофора УК-400.","2024-05-23T12:45:56.406658Z"
"Not_detected",733,"4","2024-05-23T12:47:40.017511Z","{""choices"":[""Fear"",""Anger""]}",602,38.079,"No"," Стойте, не приближайтесь!","2024-05-23T12:47:40.017547Z"
"Not_detected",731,"4","2024-05-23T12:46:31.563690Z","{""choices"":[""Fear"",""Anger"",""Neutral""]}",602,34.523,"No"," Стойте, не приближайтесь!","2024-05-23T12:46:31.563729Z"
"Not_detected",732,"4","2024-05-23T12:46:35.836088Z","Neutral",603,8.093,"No"," Стоим, не приближаемся.","2024-05-23T12:47:04.211847Z"
"Not_detected",734,"4","2024-05-23T12:48:16.136400Z","Neutral",604,27.94,"No"," Октябрьская, высаживайте 61-го пассажира.","2024-05-23T12:48:16.136421Z"
"Not_detected",735,"4","2024-05-23T12:48:21.258768Z","Neutral",605,4.325,"No"," 23 марта, 23 марта, академическая дискоманда, не отправляться.","2024-05-23T12:48:21.258794Z"
"Not_detected",736,"4","2024-05-23T12:48:27.570350Z","Neutral",606,3.812,"No"," 23-23, с академической без команды не отправляться.","2024-05-23T12:48:27.570377Z"
"Not_detected",737,"4","2024-05-23T12:48:32.326433Z","Neutral",607,4.23,"No"," Дисклеймер","2024-05-23T12:48:32.326463Z"
"Not_detected",738,"4","2024-05-23T12:48:37.677414Z","Neutral",608,4.882,"No"," Я репетирую.","2024-05-23T12:48:37.677435Z"
"Not_detected",739,"4","2024-05-23T12:50:21.926751Z","Neutral",609,103.684,"No"," Вечер, 61-й маршрут, машинист. Машина исправна.","2024-05-23T12:50:21.926774Z"
"",740,"4","2024-05-23T12:50:28.222323Z","Neutral",610,5.651,"No"," Значит, 61 маршрут, вы сейчас полностью...","2024-05-23T12:50:28.222349Z"
"Not_detected",741,"4","2024-05-23T12:50:35.003285Z","Neutral",611,6.14,"No"," Вы сейчас дверь открыли, у вас пассажиры выходят, заходят.","2024-05-23T12:50:35.003305Z"
"Not_detected",742,"4","2024-05-23T12:50:41.379211Z","Neutral",612,5.853,"No"," 61-й.","2024-05-23T12:50:41.379239Z"
"Not_detected",743,"4","2024-05-23T12:50:45.564987Z","Neutral",613,3.323,"No"," 61","2024-05-23T12:50:45.565017Z"
"Not_detected",744,"4","2024-05-23T12:50:49.645543Z","Neutral",614,3.488,"No"," Диспетчер, 61 маршрут, машина исправна.","2024-05-23T12:50:49.645575Z"
"Not_detected",745,"4","2024-05-23T12:50:57.236276Z","Neutral",615,7.023,"No"," Вечером я не заехал на станцию.","2024-05-23T12:50:57.236303Z"
"Not_detected",746,"4","2024-05-23T12:51:10.716286Z","{""choices"":[""Fear"",""Neutral""]}",616,12.923,"No"," полулагон, он ведет дверь открытую в полный ряд.","2024-05-23T12:51:10.716329Z"
"Not_detected",747,"4","2024-05-23T12:51:24.744514Z","Neutral",617,9.864,"No"," Саживаем аппетит.","2024-05-23T12:51:24.744538Z"
"Not_detected",748,"4","2024-05-23T12:52:16.929315Z","Neutral",618,50.997,"No"," Я диспетчер вас понял, но машина исправна.","2024-05-23T12:52:16.929347Z"
"Not_detected",749,"4","2024-05-23T12:52:21.377034Z","Neutral",619,3.671,"No"," Проводите.","2024-05-23T12:52:21.377062Z"
"Not_detected",750,"4","2024-05-23T12:58:13.203031Z","Neutral",620,87.055,"No"," что нет невиняемой.","2024-05-23T12:58:13.203055Z"
"Not_detected",751,"4","2024-05-23T12:58:34.076514Z","Neutral",621,20.237,"No"," Понятно, смелее подготовьтесь.","2024-05-23T12:58:34.076546Z"
"Low",752,"4","2024-05-23T12:58:40.517863Z","Neutral",622,5.847,"No"," Смирение на колодце.","2024-05-23T12:58:40.517887Z"
"Not_detected",753,"4","2024-05-23T12:58:46.850092Z","Neutral",623,5.632,"No"," Срочно инструктор, инструктор, пусть выезжает на отчет.","2024-05-23T12:58:46.850124Z"
"Not_detected",754,"4","2024-05-23T13:01:07.434902Z","Neutral",624,139.691,"No"," Диспетчер, он был на 53 маршруте.","2024-05-23T13:01:07.434936Z"
"Not_detected",755,"4","2024-05-23T13:01:11.114188Z","Neutral",625,3.08,"No"," Выезжай, Диспетер.","2024-05-23T13:01:11.114215Z"
"Not_detected",756,"4","2024-05-23T13:01:16.129524Z","Neutral",626,4.205,"No"," Пусть выезжает. Значит, информация, что машинист у вас не имеет.","2024-05-23T13:01:16.129554Z"
"Not_detected",757,"4","2024-05-23T13:01:27.464203Z","{""choices"":[""Sadness"",""Neutral""]}",627,10.676,"No"," Диспетчер Октябрьского, мне нарушил, он продвинулся, освободил стрелку, у меня маршрут не задастся на третьей.","2024-05-23T13:01:27.464228Z"
"Not_detected",758,"4","2024-05-23T13:04:31.208663Z","Neutral",628,182.707,"No"," Понятно, мы же слышали, что он стажирует поезд и будем продвигать его.","2024-05-23T13:04:31.208695Z"
"Not_detected",759,"4","2024-05-23T13:04:37.978227Z","Neutral",629,6.154,"No"," Мы все высадили, он совершенно ничего не понимает. Мы высадили пассажиров.","2024-05-23T13:04:37.978255Z"
"Not_detected",760,"4","2024-05-23T13:04:41.790257Z","Neutral",630,3.305,"No"," 29 маршрут 29.","2024-05-23T13:04:41.790280Z"
"Not_detected",761,"4","2024-05-23T13:04:45.539206Z","Neutral",631,3.085,"No"," 29 марта.","2024-05-23T13:04:45.539230Z"
"Not_detected",762,"4","2024-05-23T13:04:49.945978Z","Neutral",632,3.728,"No"," 29 маршрут.","2024-05-23T13:04:49.946001Z"
"Not_detected",763,"4","2024-05-23T13:04:58.543510Z","Happiness",633,7.918,"No"," Да ладно, я на машу скачу.","2024-05-23T13:04:58.543532Z"
"Not_detected",764,"4","2024-05-23T13:05:07.863156Z","Neutral",634,8.802,"No"," 29,29","2024-05-23T13:05:07.863183Z"
"Not_detected",765,"4","2024-05-23T13:05:12.137339Z","Neutral",635,3.771,"No"," 29 маршрут 2-9.","2024-05-23T13:05:12.137403Z"
"Not_detected",766,"4","2024-05-23T13:05:17.269931Z","Neutral",636,3.599,"No"," 29 маршрут.","2024-05-23T13:05:17.269962Z"
"Not_detected",767,"4","2024-05-23T13:05:24.250970Z","Neutral",637,6.405,"Yes"," Слушаю, 21, 10. Все, свободны.","2024-05-23T13:05:24.250995Z"
"Not_detected",768,"4","2024-05-23T13:05:28.642017Z","Neutral",638,3.619,"No"," Субтитры создавал DimaTorzok","2024-05-23T13:05:28.642051Z"
"Not_detected",769,"4","2024-05-23T13:05:32.633496Z","Neutral",639,3.426,"No"," Свободны!","2024-05-23T13:05:32.633520Z"
"Not_detected",770,"4","2024-05-23T13:05:36.719088Z","Neutral",640,3.449,"No"," 23 марта.","2024-05-23T13:05:36.719113Z"
"Not_detected",771,"4","2024-05-23T13:05:41.658121Z","Neutral",641,4.309,"No"," 23-23, в Росавизму без команды не отправляться.","2024-05-23T13:05:41.658142Z"
"Not_detected",772,"4","2024-05-23T13:05:46.033785Z","Neutral",642,3.803,"No"," 23-й спортсоюзный без команды не отправляться.","2024-05-23T13:05:46.033825Z"
"Not_detected",773,"4","2024-05-23T13:05:50.257094Z","Neutral",643,3.527,"No"," Понял вас, 23-й, с профсоюза без команды не отправляться.","2024-05-23T13:05:50.257118Z"
"Not_detected",774,"4","2024-05-23T13:05:57.332657Z","Neutral",644,3.514,"No"," 45-й с Китай-Города не отправляться!","2024-05-23T13:05:57.332682Z"
"Not_detected",775,"4","2024-05-23T13:07:18.283090Z","Neutral",645,68.369,"No"," 25-й, китай города не отправляться.","2024-05-23T13:07:18.283120Z"
"Not_detected",776,"4","2024-05-23T13:07:25.061086Z","{""choices"":[""Sadness"",""Neutral""]}",646,6.265,"No"," Диспетчер, машинист вышел...","2024-05-23T13:07:25.061106Z"
"Not_detected",777,"4","2024-05-23T13:08:49.259310Z","Neutral",647,83.692,"No"," Диспетчер, только остается подле светофора по АПС.","2024-05-23T13:08:49.259336Z"
"Not_detected",778,"4","2024-05-23T13:08:54.637191Z","Neutral",648,4.826,"No"," Он не продвинулся, тогда ПСД.","2024-05-23T13:08:54.637217Z"
"Not_detected",779,"4","2024-05-23T13:09:04.497602Z","Neutral",649,9.244,"No"," Значит, разделывайте маршрут, значит, если есть возможность, то Сапор бы заехал, да?","2024-05-23T13:09:04.497628Z"
"Not_detected",780,"4","2024-05-23T13:09:16.328381Z","{""choices"":[""Sadness"",""Fear"",""Neutral""]}",650,11.295,"No"," Вед, но у меня только светофор не... Все понятно, мы все сделаем, все готовы, мы пригласим, мы отправляем. Машинист, а где находится?","2024-05-23T13:09:16.328402Z"
"Not_detected",781,"4","2024-05-23T13:13:16.932367Z","Neutral",651,239.677,"No"," Я его не вижу. Дежурный говорит, что по станции идет.","2024-05-23T13:13:16.932398Z"
"Not_detected",782,"4","2024-05-23T13:13:23.113452Z","Neutral",652,5.597,"No"," Понятно, пусть за ним идет следом и говорит пока без команд, чтобы не отправился никуда.","2024-05-23T13:13:23.113491Z"
"Not_detected",783,"4","2024-05-23T13:14:44.987521Z","Neutral",653,80.737,"No"," Пусть пока в другую голову идёт.","2024-05-23T13:14:44.987548Z"
"Not_detected",784,"4","2024-05-23T13:14:51.856496Z","Neutral",654,6.225,"No"," Понятно.","2024-05-23T13:14:51.856523Z"
"Not_detected",785,"4","2024-05-23T13:15:11.407162Z","Neutral",655,18.857,"No"," Опять компонент, значит, по второму пути машина сделает и второй стрелка переводится в минусовое положение.","2024-05-23T13:15:11.407182Z"
"Not_detected",786,"4","2024-05-23T13:15:17.050186Z","Neutral",656,5.085,"No"," Понятно.","2024-05-23T13:15:17.050213Z"
"Not_detected",787,"4","2024-05-23T13:15:27.302833Z","{""choices"":[""Fear"",""Neutral""]}",657,9.63,"No"," Первый маршрут, первый.","2024-05-23T13:15:27.302861Z"
"Not_detected",788,"4","2024-05-23T13:15:31.733455Z","Neutral",658,3.808,"No"," Первый маршрут.","2024-05-23T13:15:31.733492Z"
"Not_detected",789,"4","2024-05-23T13:15:54.175585Z","Neutral",659,21.748,"No"," Серёга Стрелковича на первой подбородке.","2024-05-23T13:15:54.175606Z"
"Not_detected",790,"4","2024-05-23T13:17:02.819883Z","{""choices"":[""Fear"",""Neutral""]}",660,68.102,"No"," Детпечер!","2024-05-23T13:17:02.819906Z"
"Not_detected",791,"4","2024-05-23T13:17:07.196869Z","Neutral",661,3.692,"No"," Машинский инструктор Зароченко с первым маршрутом до Октябрьской следует.","2024-05-23T13:17:07.196897Z"
"Not_detected",792,"4","2024-05-23T13:17:11.749171Z","Neutral",662,3.897,"No"," Все понятно.","2024-05-23T13:17:11.749197Z"
"Not_detected",793,"4","2024-05-23T13:17:18.087014Z","Neutral",663,5.642,"No"," Проспект Мира, прибывающий на второй путь под оборот.","2024-05-23T13:17:18.087036Z"
"Not_detected",794,"4","2024-05-23T13:17:22.301579Z","Neutral",664,3.569,"No"," 10 маршрут, 10 до проспекта подбородок.","2024-05-23T13:17:22.301615Z"
"Not_detected",795,"4","2024-05-23T13:17:26.701227Z","Neutral",665,3.761,"No"," Десятый маршрут до проспекта Подомородка.","2024-05-23T13:17:26.701256Z"
"Not_detected",796,"4","2024-05-23T13:17:33.235418Z","Neutral",666,5.668,"No"," 10 маршрут. Мы шли 61 маршрут. Слушаю вас. Вы патронов высадили, кабину управления поменяли?","2024-05-23T13:17:33.235448Z"
"Not_detected",797,"4","2024-05-23T13:17:40.630688Z","Neutral",667,6.768,"No"," Да, поменял. Пулеметная вышка.","2024-05-23T13:17:40.630708Z"
"",798,"4","2024-05-23T13:27:37.787640Z","Neutral",668,595.889,"No"," В 31-м вы меня поняли?","2024-05-23T13:27:37.787663Z"
"Not_detected",799,"4","2024-05-23T13:27:43.420338Z","Neutral",669,4.892,"No"," 61, 61.","2024-05-23T13:27:43.420366Z"
"Not_detected",800,"4","2024-05-23T13:27:47.864234Z","Neutral",670,3.684,"No"," Октябрьская, ваш маршрут готов на третий?","2024-05-23T13:27:47.864264Z"
"Not_detected",801,"4","2024-05-23T13:27:51.783153Z","Neutral",671,3.42,"No"," Первый диспетчер разрешительный ВПС.","2024-05-23T13:27:51.783183Z"
"Medium",802,"4","2024-05-23T13:28:00.866565Z","Neutral",672,8.466,"No"," И плюс, вторая, минус. У красной колпачки надетая.","2024-05-23T13:28:00.866585Z"
"Not_detected",803,"4","2024-05-23T13:28:05.875448Z","Neutral",673,4.367,"No"," Воспользуйтесь. И машиниста пусть дежурно скажет, сейчас поезд откроет, пусть отправляется. Понятно.","2024-05-23T13:28:05.875469Z"
"Not_detected",804,"4","2024-05-23T13:28:12.643943Z","{""choices"":[""Fear"",""Neutral""]}",674,6.106,"No"," Диспетчер Октябрьская, машиниста с хвостового вагона вытащили в милицию.","2024-05-23T13:28:12.643966Z"
"Not_detected",805,"4","2024-05-23T13:28:20.897114Z","{""choices"":[""Surprise"",""Neutral""]}",675,7.599,"No"," А как ты? Ты сейчас поедешь без машиниста?","2024-05-23T13:28:20.897141Z"
"Not_detected",806,"4","2024-05-23T13:28:26.166996Z","Neutral",676,4.696,"No"," Поезд стоит без машиниста, открытые двери.","2024-05-23T13:28:26.167027Z"
"Not_detected",807,"4","2024-05-23T13:28:59.149854Z","Neutral",677,32.398,"No"," 39,39.","2024-05-23T13:28:59.149876Z"
"Not_detected",808,"4","2024-05-23T13:29:35.902027Z","Neutral",678,35.982,"No"," 39-й маршрут, 39.","2024-05-23T13:29:35.902058Z"
"Not_detected",809,"4","2024-05-23T13:30:07.244729Z","Neutral",679,30.678,"No"," 309-й.","2024-05-23T13:30:07.244756Z"
"Not_detected",810,"4","2024-05-23T13:41:53.275217Z","Neutral",680,705.173,"No"," 309 маршрут.","2024-05-23T13:41:53.275258Z"
"Not_detected",811,"4","2024-05-23T13:41:59.993635Z","Neutral",681,5.88,"No"," 39-й, 39-й.","2024-05-23T13:41:59.993667Z"
"Not_detected",812,"4","2024-05-23T13:42:07.196585Z","",682,3.222,"No"," 309 маршрут 3.9","2024-05-23T13:42:07.196608Z"
"Not_detected",813,"4","2024-05-23T13:42:12.652085Z","Neutral",683,4.861,"No"," Тридцать девятый.","2024-05-23T13:42:12.652118Z"
"Not_detected",814,"4","2024-05-23T13:42:17.435650Z","Neutral",684,4.132,"No"," 39 маршрут.","2024-05-23T13:42:17.435681Z"
"Not_detected",815,"4","2024-05-23T13:42:29.693177Z","Anger",685,11.744,"No"," 39-й прибывающий на все брызгатые эти диспетчеры.","2024-05-23T13:42:29.693200Z"
"Not_detected",816,"4","2024-05-23T13:42:45.215574Z","Neutral",686,14.943,"No"," 39-й, прибывающий на стягость, ответьте диспетчеру.","2024-05-23T13:42:45.215604Z"
"Not_detected",817,"4","2024-05-23T13:42:51.132281Z","Neutral",687,5.263,"No"," Высок прибывающий на второй подубородок.","2024-05-23T13:42:51.132304Z"
"Not_detected",818,"4","2024-05-23T13:43:00.692216Z","Neutral",688,8.732,"No"," Первый подворот.","2024-05-23T13:43:00.692241Z"
"Not_detected",819,"4","2024-05-23T13:43:24.274417Z","Fear",689,21.701,"No"," Диспетчер Октябрьский, у меня милиция под руки держит. 309 маршрут, 3-9.","2024-05-23T13:43:24.274448Z"
"Not_detected",820,"4","2024-05-23T13:43:31.516905Z","{""choices"":[""Fear"",""Anger"",""Neutral""]}",690,6.517,"No"," 309, 39!","2024-05-23T13:43:31.516925Z"
"Not_detected",821,"4","2024-05-23T13:46:25.522678Z","Neutral",691,173.083,"No"," 39 слушает вас, не отвечал, езжал на сам, за все почти","2024-05-23T13:46:25.522701Z"
"Not_detected",822,"4","2024-05-23T13:46:43.169977Z","Neutral",692,12.617,"No"," Мне бы, если пассажир...","2024-05-23T13:46:43.170003Z"
"Not_detected",823,"4","2024-05-23T13:46:47.598299Z","Neutral",693,3.912,"No"," Понятно, 39-го высаживайте.","2024-05-23T13:46:47.598323Z"
"Not_detected",824,"4","2024-05-23T13:46:52.435268Z","Neutral",694,4.354,"No"," 53-53.","2024-05-23T13:46:52.435295Z"
"Not_detected",825,"4","2024-05-23T13:46:57.102962Z","Neutral",695,3.8,"No"," 39-й, вы меня поняли?","2024-05-23T13:46:57.102989Z"
"Not_detected",826,"4","2024-05-23T13:47:02.480598Z","Neutral",696,4.603,"No"," 39-й.","2024-05-23T13:47:02.480631Z"
"Not_detected",827,"4","2024-05-23T13:47:10.327285Z","{""choices"":[""Sadness"",""Neutral""]}",697,6.584,"No"," Не понял, вообще не слышал, что вы мне говорили.","2024-05-23T13:47:10.327317Z"
"Not_detected",828,"4","2024-05-23T13:47:32.059354Z","Neutral",698,16.467,"No"," Вы сажаете пассажиров, затормаживаете состав, переходите на второй путь. На втором пути стоит 61 маршрут, его необходимо завести на третий станционный путь.","2024-05-23T13:47:32.059385Z"
"Not_detected",829,"4","2024-05-23T13:47:36.618488Z","Neutral",699,3.775,"No"," Октябрьский путь дежурный, продублируйте информацию машинисту.","2024-05-23T13:47:36.618516Z"
"Not_detected",830,"4","2024-05-23T13:47:40.513912Z","Neutral",700,3.219,"No"," 39-й, вы меня поняли?","2024-05-23T13:47:40.513932Z"
"Not_detected",831,"4","2024-05-23T13:47:48.442731Z","{""choices"":[""Fear"",""Surprise"",""Neutral""]}",701,7.243,"No"," Я высаживаю, я не знаю кого слушать, тут дежурная пришла высаживать.","2024-05-23T13:47:48.442763Z"
"Not_detected",832,"4","2024-05-23T13:47:53.437902Z","Neutral",702,3.596,"No"," мне говорит","2024-05-23T13:47:53.437932Z"
"Not_detected",833,"4","2024-05-23T13:48:12.811097Z","Neutral",703,17.274,"No"," И то ли у вас воздух.","2024-05-23T13:48:12.811127Z"
"Not_detected",834,"4","2024-05-23T13:48:18.940485Z","{""choices"":[""Sadness"",""Neutral""]}",704,5.482,"No"," Я к тебе, Роман, а ты...","2024-05-23T13:48:18.940540Z"
"Not_detected",835,"4","2024-05-23T13:48:23.039570Z","Neutral",705,3.369,"No"," 61-й надо завести вам лично на третий станционный путь.","2024-05-23T13:48:23.039597Z"
